course_code,course_title,course_teacher,link,fas_code,unique_code
AFRAMER 55,"Ishmael Reed: Novels, Poetry, Essays 001",Carpio,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a25bbb354dd26d2a5018145b3eccac802438e93cb86651665bfd7dc8f5e8b888dcf958e60eb641327093338906fe195&ReportType=2&regl=en-US,FAS-223976-2242-1-1-001,FAS-223976-2242-1-1-001(Carpio)
AFRAMER 97,Sophomore Tutorial: Understanding Race and Racism 001,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5d0b6a48dfb3bab77a50898a06c91cf5b5b044a9b5aad311086eab378bda78327c715ad19bb447b78d5393240317c4f8&ReportType=2&regl=en-US,FAS-123590-2242-1-1-001,FAS-123590-2242-1-1-001(Martin)
AFRAMER 113X,Fiction Writing: Workshop 001,Kincaid,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e5d0f8c21823d3190253169d9fec6fea83ebaa07244be78933b1284d27865b9687c1db6a5cfa47bfc243fed0e3bc4ab5&ReportType=2&regl=en-US,FAS-219702-2242-1-1-001,FAS-219702-2242-1-1-001(Kincaid)
AFRAMER 119X,"Chocolate, Culture, and the Politics of Food 001",Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=863f39f638bdb25b3cf26aafb1302226bdbdca96f951ba4ee8d4388070678f4b455475678f74a3cb132998e6b550957e&ReportType=2&regl=en-US,FAS-108879-2242-1-1-001,FAS-108879-2242-1-1-001(Martin)
AFRAMER 123Z,American Democracy 001,Mangabeira Unger,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2e5b7a48b853ad70879934cbfbb721a3b20884253b561344133e82abb928e67de91e284e9207324d4067b4cbca6d2980&ReportType=2&regl=en-US,FAS-111438-2242-1-1-001,FAS-111438-2242-1-1-001(Mangabeira Unger)
AFRAMER 123Z,American Democracy 001,Stauffer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3615b441d8f9b6d5b464229d08ff39e5855f58da8d821ff4e25ce44cd85cc8df46c0985a064d43d37d83f992636c6c4a&ReportType=2&regl=en-US,FAS-111438-2242-1-1-001,FAS-111438-2242-1-1-001(Stauffer)
AFRAMER 142X,Foundations of Modern Jazz 001,Monson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=96a1bdef1661ae0f5a42216b89874a8dd58d7ed54da41db58a27a6dce62a6103b6db1f4bc5e95e987e9c0d7e30f18ea5&ReportType=2&regl=en-US,FAS-223989-2242-1-1-001,FAS-223989-2242-1-1-001(Monson)
AFRAMER 160X,Engaging Africa and its Cultures 001,Ogene,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1ea87f2d1bb6ec3ab7e4e4b09d3714ddf63d7b2421a252f106afb7d1ebd410bb20730369e2d68abc71c85891340d436a&ReportType=2&regl=en-US,FAS-220587-2242-1-1-001,FAS-220587-2242-1-1-001(Ogene)
AFRAMER 191X,African American Lives in the Law 001,Higginbotham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f2601147a09d29d219d16b875001cd1f19e3e383a999cdc85f10b642308c34993ad1fb3d3184691d3724e504a324c8ca&ReportType=2&regl=en-US,FAS-127960-2242-1-1-001,FAS-127960-2242-1-1-001(Higginbotham)
AFRAMER 192X,Religion and Society in Nigeria 001,Olupona,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=457089afd004b83b69412102afc09e8a4714ce030eadedc7b5f67c2d22feddfb1167719c21b772ef7d5bc525e0488133&ReportType=2&regl=en-US,FAS-122498-2242-1-1-001,FAS-122498-2242-1-1-001(Olupona)
AFRAMER 202,Theory and Race in the Americas 001,McCarthy,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0192f0947ca15747baa94ebd6c0b79ef8e120336efc9954db33271acbdedefc1ba63ffac175c06a4b91ad05bb36ff96a&ReportType=2&regl=en-US,FAS-218312-2242-1-1-001,FAS-218312-2242-1-1-001(McCarthy)
AFRAMER 210,W.E.B. Du Bois and His Critics 001,Gates,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=63b5b782913b1791fedabcbd184e4f326dd8559da29ca99c291f859d84856d63c528933dc525515b23116d20223bfe9a&ReportType=2&regl=en-US,FAS-223916-2242-1-1-001,FAS-223916-2242-1-1-001(Gates)
AFRIKAAN AB,Elementary Afrikaans 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=433dadcdcbd5e5cfcde745f53deddda47726c921984078494300cb379844c6dd209e1476d66354b43a0b5aa90bdc74d1&ReportType=2&regl=en-US,FAS-205831-2242-1-1-001,FAS-205831-2242-1-1-001(Mugane)
HAITIAN AB,Elementary Haitian Creole 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f7a2b9c5840edddb742c9e15b6ce32c0e5d8b3c02c3ddf60821f2c5bcf235e6ad37e7be1426581a9f85b93e69506f20f&ReportType=2&regl=en-US,FAS-205859-2242-1-1-001,FAS-205859-2242-1-1-001(Mugane)
IGBO AB,Elementary Igbo 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9f6814fb69415d857e757a6a46b6a336d03f9183cbcc8985a3662340ad187c60eaed98d88aeb8aa90375756de4a6240e&ReportType=2&regl=en-US,FAS-205854-2242-1-1-001,FAS-205854-2242-1-1-001(Mugane)
JAMAICAN AB,Elementary Jamaican Patois 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=520719bc71f12ba0a0866f669e7be4a8ac7ab130708da4055d08acdaa9b774db7f2b52e21fec31f72a355eed307d0ca9&ReportType=2&regl=en-US,FAS-205844-2242-1-1-001,FAS-205844-2242-1-1-001(Mugane)
OROMO AB,Elementary Oromo 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5ee2cb52971270f5cdba4171a1b6933d4dc3e1e16ea17bb23e055c931f73c15a30a96f20e5c5cc9adb8b49822c502380&ReportType=2&regl=en-US,FAS-206579-2242-1-1-001,FAS-206579-2242-1-1-001(Mugane)
SWAHILI 101BR,Reading in Swahili II 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f113e12c1d04a388c582e9b032c9a7896f08e5f92d7cc52c49e27cb87119b0a2c2c038b1aa7b2a0c884a97c347f85caf&ReportType=2&regl=en-US,FAS-119821-2242-1-1-001,FAS-119821-2242-1-1-001(Mugane)
WSTAFRCN AB,Elementary West African Pidgin 001,Ehineni,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=98e34964f1569edfd0f9fadd7387613e9d50b21720327513623f84c21a24a2bb306f493c922ee17caa8a35d26ac38e94&ReportType=2&regl=en-US,FAS-205842-2242-1-1-001,FAS-205842-2242-1-1-001(Ehineni)
WSTAFRCN AB,Elementary West African Pidgin 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e9349f4cc721a790813e40826ae6e049e0d287ccacf553195a7e597b7097c9fd0d4d233173e052e9c0f4be26583fc6dc&ReportType=2&regl=en-US,FAS-205842-2242-1-1-001,FAS-205842-2242-1-1-001(Mugane)
ZULU AB,Elementary Zulu 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9af1b9d62d624ff4e2b31c029f6dd3be677a750a4f01b81bf6251b19a0347da9e8faf759af28cf573c7d58b2b947d9d7&ReportType=2&regl=en-US,FAS-205849-2242-1-1-001,FAS-205849-2242-1-1-001(Mugane)
ANTHRO 97X,Sophomore Tutorial in Archaeology 001,Cusicanqui Marsano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b034855269ee211cb3847b57acf3e8f938998b09f1fae414ae45e2a0e0df63f9ac5cc0af7ec2d6ea43bc5718a8922342&ReportType=2&regl=en-US,FAS-113567-2242-1-1-001,FAS-113567-2242-1-1-001(Cusicanqui Marsano)
ANTHRO 97Z,Sophomore Tutorial in Social Anthropology 001,Coleman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6046daac50e340de2790ddde0346f79c2a4f5fafec9f53820f8df92d118e0eeb485279c0d68c9f9e384a14611996e1b3&ReportType=2&regl=en-US,FAS-143028-2242-1-1-001,FAS-143028-2242-1-1-001(Coleman)
ANTHRO 98B,Junior Tutorial for Thesis Writers in Anthropology 001,Khaira,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=45499b782bf51cc1a5a709d333356b7f04100230834d27e66355e3cb0d080e9dfec1fb0bdb1a92b69adef707dc76ab56&ReportType=2&regl=en-US,FAS-205522-2242-1-1-001,FAS-205522-2242-1-1-001(Khaira)
ANTHRO 1026,Archaeology in the Museum: Assemblage Analysis of a Peabody Museum Collection 001,Hlubik,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3622a04c7e37b2ab99f5e47f76dbed034fcf3132d783fa946a49cd8eacb6da3d4009682302eb535b55f1df5a764270d5&ReportType=2&regl=en-US,FAS-223986-2242-1-1-001,FAS-223986-2242-1-1-001(Hlubik)
ANTHRO 1038,Game of Stones: The Archaeology of Europe from Handaxes to Stonehenge 001,Clark,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f784be3cfeaa5f4a807291c2b69dbb9cd8e17e556daf7d2ad33ec06236ed15652a5989d567a859e352aed3c711334544&ReportType=2&regl=en-US,FAS-215108-2242-1-1-001,FAS-215108-2242-1-1-001(Clark)
ANTHRO 1080,American History Before Columbus 001,Liebmann,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b1fd179326e1577b566faef0edf508b51352ff10fd413840d27d34cc635c64c21c0d2751a208e3b926a313b6220f24b7&ReportType=2&regl=en-US,FAS-125588-2242-1-1-001,FAS-125588-2242-1-1-001(Liebmann)
ANTHRO 1131,Archaeology of Harvard Yard II: Laboratory Methods and Analysis 001,Capone,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6c55197ee67078da7d775dc95bd8b6b79f887d6b7a99df13eec178c85afee25699093ad44d289ebbd046e8ff704d8016&ReportType=2&regl=en-US,FAS-123195-2242-1-1-001,FAS-123195-2242-1-1-001(Capone)
ANTHRO 1131,Archaeology of Harvard Yard II: Laboratory Methods and Analysis 001,Loren,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aafbf8cb16d5f4a718d6abf30f0e64ddae36c19117f3c8af46d1e23959c1d21b6dbbc8db328a382d366be5cc8761636d&ReportType=2&regl=en-US,FAS-123195-2242-1-1-001,FAS-123195-2242-1-1-001(Loren)
ANTHRO 1179,Rise of the Sun and Gold Empire: Archaeology of the Central Andes 001,Cusicanqui Marsano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4b7dfea9eabd49b40357d53a272815267ce7537d484f390c13fe4c550f1c3a299eb3b54ae8f3b47d2dc11ac7f9c5a2fe&ReportType=2&regl=en-US,FAS-223977-2242-1-1-001,FAS-223977-2242-1-1-001(Cusicanqui Marsano)
ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",Carrasco,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=883a3b7491117b852ee49200ac8aa382a39de2d91255e24700f24cd33ec24f40239f69240e11e9771ed06d76e1f793d6&ReportType=2&regl=en-US,FAS-108865-2242-1-1-001,FAS-108865-2242-1-1-001(Carrasco)
ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",Kleinman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b4a17fb57441622c69eb3f1b6e80a7ee3d560b98d3da4783f576a366055854c0bf908b581468340183ba987b12213917&ReportType=2&regl=en-US,FAS-108865-2242-1-1-001,FAS-108865-2242-1-1-001(Kleinman)
ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times 001",Paulsell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c6fc46f0c8915e73a84ebb1e12ac010be06b66191a102c3db2f680905e1132c6bd260d38e1a5ad45bbf0e46eb6508e0b&ReportType=2&regl=en-US,FAS-108865-2242-1-1-001,FAS-108865-2242-1-1-001(Paulsell)
ANTHRO 1617,"The Price of Solidarity: Value, Sacrifice, Capital 001",Fierman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b7d6b8c414bbd366c5d08c3528955d614547b7898e3bd9883fc1088405284fb9cd06993b84633f858eb5b540baf1c9bd&ReportType=2&regl=en-US,FAS-218708-2242-1-1-001,FAS-218708-2242-1-1-001(Fierman)
ANTHRO 1709,"The Anthropology of Power: Sovereignty, Hegemony, and Resistance 001",Fierman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ece3a5d2157a0e9c9afb6aebb49abe4c5f500754b1ea53c11017c87f5df9ebe71e8cf37cb477fda4058d57cbdda4184d&ReportType=2&regl=en-US,FAS-218709-2242-1-1-001,FAS-218709-2242-1-1-001(Fierman)
ANTHRO 1836AR,Sensory Ethnography 1 001,Castaing-Taylor,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=144c0a3135de4a9def3a1cb3cc93a208b622f88b153e5e0cf2588cfc1f144d9e195b490578af4ec8146c18ab3d75475e&ReportType=2&regl=en-US,FAS-156390-2242-1-1-001,FAS-156390-2242-1-1-001(Castaing-Taylor)
ANTHRO 1836AR,Sensory Ethnography 1 001,Paravel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d4ffd47ad8bd4540bccb610a8c436a7d2f55bc25f07c2f29a15b218f58e4f4e8dd111626b4bb9c920d032bc39b907ade&ReportType=2&regl=en-US,FAS-156390-2242-1-1-001,FAS-156390-2242-1-1-001(Paravel)
ANTHRO 1836BR,Sensory Ethnography 2 001,Castaing-Taylor,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9eff2395bff84ac544a799d873fd8c1c6d86b19352e99f1d00fb8eb5355f917baf6150fa75481718d9c3be5047d8c2a3&ReportType=2&regl=en-US,FAS-122149-2242-1-1-001,FAS-122149-2242-1-1-001(Castaing-Taylor)
ANTHRO 1836BR,Sensory Ethnography 2 001,Paravel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2519005628d5646e438233b50bf027901e5d84b3d62308f10eff01f0bcf44010389228dac383831a30bd36e15c07ff06&ReportType=2&regl=en-US,FAS-122149-2242-1-1-001,FAS-122149-2242-1-1-001(Paravel)
ANTHRO 1851,How to Tell A Story: Visions and Explorations in Ethnography 001,Khaira,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f77afba561816d8d38be85438f70314cd964125281abd9c6c7d643be9666b85c473983a6ec8e8553857b22ae76428b42&ReportType=2&regl=en-US,FAS-222156-2242-1-1-001,FAS-222156-2242-1-1-001(Khaira)
ANTHRO 1906,Care in Critical Times 001,Wright,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da1a800f6de8eb2965d1e26f258a00c44bcd9718e46b637a97122303f22629779ef8ef10d8fbfd033171411be95b35a8&ReportType=2&regl=en-US,FAS-216164-2242-1-1-001,FAS-216164-2242-1-1-001(Wright)
ANTHRO 2020,GIS & Spatial Analysis In Archaeology 001,Ur,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f48a30730abd97f282afe09077f639ef49c6944cf970003f61d52b43979dc5ba8a13696d13f98f43854937700ce07d58&ReportType=2&regl=en-US,FAS-120580-2242-1-1-001,FAS-120580-2242-1-1-001(Ur)
ANTHRO 2085,Archaeology of Ritual and Religion 001,Flad,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c005d0e0fe11970d6151a1a9662420bbb71daaf91bb7d1964bcc9fe9645ce792dcf28c57d9564b85a7ae8adc42a721c5&ReportType=2&regl=en-US,FAS-128002-2242-1-1-001,FAS-128002-2242-1-1-001(Flad)
ANTHRO 2302,Anthropological and Archaeological Perspectives on the Home 001,Clark,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=440d9ba74507dc3146f7a83bf2c4bca57078996b07b6f8b4aa24fa01f2a43d1a24e757264ac64183213b0aba92886060&ReportType=2&regl=en-US,FAS-223955-2242-1-1-001,FAS-223955-2242-1-1-001(Clark)
ANTHRO 2796,The Opioid Epidemic in the United States: From Abandonment to Accompaniment 001,Silverstein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=694fcaf486420d11052a1a0d5d9dddc837dc23fc9c9f541fde844a83b49042a0966b443789233b764c775d5bb88d4634&ReportType=2&regl=en-US,FAS-223954-2242-1-1-001,FAS-223954-2242-1-1-001(Silverstein)
ANTHRO 2847,Ethnographic and Critical Media Studies Approaches to Digital Media 001,Coleman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33a08b4e91733c3606e90e67f8b33c82db383d1323a0d9eab3b6cb0cf5ac2442137f5312163b6901b598febf5fd44960&ReportType=2&regl=en-US,FAS-223994-2242-1-1-001,FAS-223994-2242-1-1-001(Coleman)
ANTHRO 2855,Deep China: The Moral Life of the Person: What Anthropology and Psychiatry Tell Us About Personal... 001,Kleinman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=249d32d262ecc21adc5493cdcff333cbdb1a64fea653605c890376e24e802b6db87c4af799680648fb1486f713d983ba&ReportType=2&regl=en-US,FAS-126190-2242-1-1-001,FAS-126190-2242-1-1-001(Kleinman)
ANTHRO 3628,Anthropological Research Methods 001,Zeve,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b10ae532abf4cf32310ff5a4737ab5935d50502c81fa428c91e96e7013123074b958e3827f0a14bd4a940af174691f67&ReportType=2&regl=en-US,FAS-108949-2242-1-1-001,FAS-108949-2242-1-1-001(Zeve)
ANTHRO 3636,Pedagogy in Anthropology 001,Flad,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4edc429ae8ff9003835bc659c106f5c59aff0538b91beb7f55b5f1113389349f80d1876366747de8f0c0cd9769bc8a80&ReportType=2&regl=en-US,FAS-214587-2242-1-1-001,FAS-214587-2242-1-1-001(Flad)
ANTHRO 3636,Pedagogy in Anthropology 001,Liebmann,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ffbbdd72341f822ee99d8224cf4a5055eb571b1ae27068d502492ec6c711f1ee2f439b088046ed4a12ff92192ad41535&ReportType=2&regl=en-US,FAS-214587-2242-1-1-001,FAS-214587-2242-1-1-001(Liebmann)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Gumb,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c56518ac1b88f00796b743b22626abaf383d9980d1f749e9a27e3db394b5b07fd2d91e4fa68074ede9fd2c36872ef627&ReportType=2&regl=en-US,FAS-203547-2242-1-1-001,FAS-203547-2242-1-1-001(Gumb)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Protopapas,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=224973e294d88d3a86dab13998419088dbe530a4e06fd6dce15ac86c8f8865c1f5132a7ba54e20e19f4252fa032da9e3&ReportType=2&regl=en-US,FAS-203547-2242-1-1-001,FAS-203547-2242-1-1-001(Protopapas)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Young,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0e98f4cabd81cb6144499ebb02b973040def3c9a093b6f478b66c85149fa74240614d4d0d1e5dfea5f0337432f5cda72&ReportType=2&regl=en-US,FAS-203547-2242-1-1-001,FAS-203547-2242-1-1-001(Young)
APCOMP 221,Critical Thinking in Data Science 001,Garfinkel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7e7486961f8a6ca8a947a832f295c44674b45cb03ad6ea7c540bb6fa2218f6088fc4575f99dd8e23085eaac650986c12&ReportType=2&regl=en-US,FAS-207093-2242-1-1-001,FAS-207093-2242-1-1-001(Garfinkel)
APCOMP 221,Critical Thinking in Data Science 001,Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=567b524b9acac96d0db01cae93ae4e8ae579bec9581b44eafb7423eae233121e6e789d06b50ae204e1f4512a34a3e66c&ReportType=2&regl=en-US,FAS-207093-2242-1-1-001,FAS-207093-2242-1-1-001(Smith)
APCOMP 275,Computational Design of Materials 001,Kozinsky,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fc918d6a7084330765e1800103593ce61f0f1d885e11ebdb03787a289453126f9c7d9141f391dc3fbcdc0ebec3323eec&ReportType=2&regl=en-US,FAS-128103-2242-1-1-001,FAS-128103-2242-1-1-001(Kozinsky)
APCOMP 297R,Computational Science and Engineering Capstone Project 001,Pan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=617742aef9ab4c51297e956fb80df4b04548bda0f7642741d761fa282f37c5923d4832541269d814797cce20e6b56de9&ReportType=2&regl=en-US,FAS-156202-2242-1-1-001,FAS-156202-2242-1-1-001(Pan)
APMTH 50,Introduction to Applied Mathematics 001,Pehlevan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90e7d358f7aff6be884cd37aa28d251c28952ea93254de42f259f5e090d8b8008bbe8907942725564b4dde66b2ab9cb8&ReportType=2&regl=en-US,FAS-122564-2242-1-1-001,FAS-122564-2242-1-1-001(Pehlevan)
APMTH 101,Statistical Inference for Scientists and Engineers 001,Howe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0a8e9eba907a658a8e4c0155c9e1e4e2b80651922031a1c40c7f73eb1bb976f88a78cceb18569175365d6b6b30163f30&ReportType=2&regl=en-US,FAS-132127-2242-1-1-001,FAS-132127-2242-1-1-001(Howe)
APMTH 105,Ordinary and Partial Differential Equations 001,Levine,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ab9e500c931de8061da6c37263aadfc185a6b83fe3ec0954c7232500e553e9689d484f5442f83ccc5adeff5c45b75a84&ReportType=2&regl=en-US,FAS-143432-2242-1-1-001,FAS-143432-2242-1-1-001(Levine)
APMTH 107,Graph Theory and Combinatorics 001,Hesterberg,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e4a98386a969e9326b170c083294c188fcb31ea5b87091dbf69f489a587e2df5d808ab1aa8c5ade3c23691c95fcebbdc&ReportType=2&regl=en-US,FAS-118482-2242-1-1-001,FAS-118482-2242-1-1-001(Hesterberg)
APMTH 108,Nonlinear Dynamical Systems 001,Iams,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9d8e6ed77b25702a0c125498f0caf847529e04783715e8191e0f3d16121fa8b148a9499c98c5faafaa0bdd9b8d1aa35d&ReportType=2&regl=en-US,FAS-121989-2242-1-1-001,FAS-121989-2242-1-1-001(Iams)
APMTH 115,Mathematical Modeling 001,Brenner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bb494355949a3b2d5da8e95e29d56c80333cf56a5d606349a36ce71b307ccd4dd48d9fca84e01f99ca85a8e7a17751e9&ReportType=2&regl=en-US,FAS-118021-2242-1-1-001,FAS-118021-2242-1-1-001(Brenner)
APMTH 120,Applied Linear Algebra and Big Data 001,Tziperman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69cb0449bf5d2de2836a92f7cee23ddb4550ec094309943dd998b1f2355df5a94a5ea38c56d076b6b42450fab756894a&ReportType=2&regl=en-US,FAS-113876-2242-1-1-001,FAS-113876-2242-1-1-001(Tziperman)
APMTH 220,Geometric Methods for Machine Learning 001,Weber,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d77abd86d1d40908ee2887f33cba5e559148103cc77772c95b79d51a67e9c4d6808ba4ba10b68681c0dac4bf74cb70db&ReportType=2&regl=en-US,FAS-221929-2242-1-1-001,FAS-221929-2242-1-1-001(Weber)
APMTH 231,Decision Theory 001,Ba,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7827d9945a6f633b2ae258c029b15f64b61053c03c4c6ee4da7ce37a31b6dc9d1024663c4bbf937e3e32cd9276a08ad3&ReportType=2&regl=en-US,FAS-203548-2242-1-1-001,FAS-203548-2242-1-1-001(Ba)
APMTH 232,"Learning, Estimation, and Control of Dynamical Systems 001",Li,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ad24f1c5b52e966015e2241b34cd0e2290d2a8f3d5dc9ec19ba11452b912457a6974abe8efa91bc935f19a21c3a4c1a7&ReportType=2&regl=en-US,FAS-161259-2242-1-1-001,FAS-161259-2242-1-1-001(Li)
APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",Haussman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=28d6a9177119b16016bb6fff607aba4c3bce55a7f5255d30c68ba2b951c81e211c4f7b856b14c3f5c500bc29c10e072b&ReportType=2&regl=en-US,FAS-108882-2242-1-1-001,FAS-108882-2242-1-1-001(Haussman)
APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",Hekstra,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=97153b1ce2581e14574b2acd54812e5508c0d0c9aa4d2e7f2648cc57ad0844e5fe916456c8cf5879f871bb0981ff2b53&ReportType=2&regl=en-US,FAS-108882-2242-1-1-001,FAS-108882-2242-1-1-001(Hekstra)
